,serial_number,case_name,case_number,judge_date,court_name,case_type,case_type_code,judge_type,judge
163,209645,폐기물관리법위반·국가기술자격법위반·사기,2018노371,2019.02.15,의정부지방법원,형사,400102,판결,선고
164,208822,사기,2018도15109,2019.02.14,대법원,형사,400102,판결,선고
165,204669,특정경제범죄가중처벌등에관한법률위반(사기)·유가증권위조(일부인정된죄명:유가증권변조)·위조유가증권행사(일부인정된죄명:변조유가증권행사)·사문서위조(일부인정된죄명:사문서변조)·위조사문서행사(일부인정된죄명:변조사문서행사)·외국환거래법위반,2018도16474,2019.01.31,대법원,형사,400102,판결,선고
166,234473,특정경제범죄가중처벌등에관한법률위반(사기),2018고합635,2019.01.29,서울중앙지방법원,형사,400102,판결,선고
167,207611,의료법위반·사기,2018노1636,2019.01.18,서울북부지방법원,형사,400102,판결,선고
168,225013,사기,2018노3252,2019.01.17,부산지방법원,형사,400102,판결,선고
169,225009,사기·특정경제범죄가중처벌등에관한법률위반(횡령)·업무상횡령·업무상배임·사전자기록등위작·위작사전자기록등행사·범죄수익은닉의규제및처벌등에관한법률위반·공전자기록등불실기재·불실기재공전자기록등행사·상법위반·사전자기록등위작방조·위작사전자기록등행사방조,2018고합181,2019.01.17,서울남부지방법원,형사,400102,판결,선고
170,214783,"사기, 도로교통법위반, 횡령, 업무상배임, 배임, 사문서위조, 위조사문서행사, 근로기준법위반, 근로자퇴직급여보장법위반, 권리행사방해",2018고단376,2019.01.11,전주지방법원,형사,400102,판결,선고
171,204223,특정경제범죄가중처벌등에관한법률위반(사기),2014도17182,2018.12.28,대법원,형사,400102,판결,선고
172,204222,사문서변조·변조사문서행사·사기미수,2018도13305,2018.12.28,대법원,형사,400102,판결,선고
173,214805,"특정경제범죄가중처벌등에관한법률위반(사기), 사기, 사문서위조, 위조사문서행사",2018고합181,2018.12.14,전주지방법원,형사,400102,판결,선고
174,208859,군용물절도·사기,2018도16117,2018.12.13,대법원,형사,400102,판결,선고
175,215129,범죄단체조직·범죄단체가입·범죄단체활동·사기·사기방조·자동차관리법위반,2018고단4303,2018.12.10,인천지방법원,형사,400102,판결,선고
176,204280,사기,2018도13377,2018.11.29,대법원,형사,400102,판결,선고
177,204279,보건범죄단속에관한특별조치법위반(부정의료업자)·사기·의료법위반·의료법위반방조,2018도10779,2018.11.29,대법원,형사,400102,판결,선고
178,208865,사기,2018도14863,2018.11.29,대법원,형사,400102,판결,선고
179,211373,사기방조·공전자기록등불실기재·불실기재공전자기록등행사·업무방해·전자금융거래법위반,2018고단1147,2018.11.22,수원지방법원성남지원,형사,400102,판결,선고
180,208871,사기,2018도14531,2018.11.15,대법원,형사,400102,판결,선고
181,214631,"사기, 공문서변조, 변조공문서행사",2018노1367,2018.11.09,대전지방법원,형사,400102,판결,선고
182,224923,업무상횡령·사기·배임,2017고단1139,2018.10.23,창원지방법원진주지원,형사,400102,판결,선고
183,203772,자본시장과금융투자업에관한법률위반·특정경제범죄가중처벌등에관한법률위반(사기),2018도8438,2018.10.12,대법원,형사,400102,판결,선고
184,208878,특정경제범죄가중처벌등에관한법률위반(사기)·사기·증거인멸교사·입찰방해·증거은닉교사,2018도10212,2018.10.12,대법원,형사,400102,판결,선고
185,206151,특정경제범죄가중처벌등에관한법률위반(사기)·유가증권위조(일부인정된죄명유가증권변조)·위조유가증권행사(일부인정된죄명변조유가증권행사)·사문서위조(일부인정된죄명사문서변조)·위조사문서행사(일부인정된죄명변조사문서행사)·외국환거래법위반,2018노1731,2018.10.04,서울고등법원,형사,400102,판결,선고
186,224883,사기·조세범처벌법위반·세무사법위반,2017고단5681,2018.09.13,서울북부지방법원,형사,400102,판결,선고
187,206303,특정경제범죄가중처벌등에관한법률위반(사기)·사기·사기방조·의료법위반,2018도10183,2018.09.13,대법원,형사,400102,판결,선고
188,206304,특정경제범죄가중처벌등에관한법률위반(사기)(인정된죄명:사기)·사기·업무상배임,2018도10047,2018.08.30,대법원,형사,400102,판결,선고
189,206305,특정범죄가중처벌등에관한법률위반(뇌물)·군사기밀보호법위반(인정된죄명:군사기밀보호법위반방조)·뇌물수수·입찰방해,2016도6288,2018.08.30,대법원,형사,400102,판결,선고
190,210591,직권남용권리행사방해·강요(일부인정된죄명강요미수)·강요미수·사기미수·증거인멸교사·특정범죄가중처벌등에관한법률위반(뇌물)·특정범죄가중처벌등에관한법률위반(뇌물)(인정된죄명뇌물수수)·국회에서의증언·감정등에관한법률위반·범죄수익은닉의규제및처벌등에관한법률위반·특정범죄가중처벌등에관한법률위반(알선수재),2018노723,2018.08.24,서울고등법원,형사,400102,판결(주1),선고
191,224857,사기,2017노3965,2018.08.17,서울중앙지방법원,형사,400102,판결,선고
192,209655,사기,2018고단1145,2018.08.16,의정부지방법원고양지원,형사,400102,판결,선고
193,206309,특정경제범죄가중처벌등에관한법률위반(사기)〔인정된죄명:특정경제범죄가중처벌등에관한법률위반(사기)방조〕,2018도7030,2018.08.01,대법원,형사,400102,판결,선고
194,201279,사기,2017도20682,2018.08.01,대법원,형사,400102,판결,선고
195,206203,사문서변조·변조사문서행사·사기미수,2018노344,2018.07.27,대구지방법원,형사,400102,판결,선고
196,199840,사기방조ㆍ횡령(사기이용계좌의 명의인이 전기통신금융사기(보이스피싱) 피해금을 횡령한 사건),2017도17494,2018.07.19,대법원,형사,400102,전원합의체 판결,선고
197,199855,특정경제범죄가중처벌등에관한법률위반(사기)·업무상횡령,2018도5909,2018.07.12,대법원,형사,400102,판결,선고
198,199863,사기·공무상표시무효·의료법위반,2018도3672,2018.07.12,대법원,형사,400102,판결,선고
199,206112,사기,2018도1733,2018.06.28,대법원,형사,400102,판결,선고
200,205608,특정범죄가중처벌등에관한법률위반(보복상해등)·절도·사문서위조·위조사문서행사·사기,2018노109,2018.06.28,대구고등법원,형사,400102,판결 : 상고,선고
201,206132,특정경제범죄가중처벌등에관한법률위반(횡령)·특정경제범죄가중처벌등에관한법률위반(배임)·주식회사의외부감사에관한법률위반·자본시장과금융투자업에관한법률위반·사문서위조·위조사문서행사·특정경제범죄가중처벌등에관한법률위반(사기)·전기통신사업법위반,2018도2475,2018.06.28,대법원,형사,400102,판결,선고
202,206114,특정경제범죄가중처벌등에관한법률위반(사기)·약사법위반·국민건강보험법위반,2018도361,2018.06.28,대법원,형사,400102,판결,선고
203,205522,보건범죄단속에관한특별조치법위반(부정의료업자)·사기·의료법위반·의료법위반방조,2018노143,2018.06.21,서울동부지방법원,형사,400102,판결,선고
204,197604,군사기밀보호법위반·업무상과실군기누설,2013도5539,2018.06.15,대법원,형사,400102,판결,선고
205,197603,의료법위반(피고인2에대하여인정된죄명:의료법위반방조)·국민건강보험법위반(피고인2에대하여인정된죄명:국민건강보험법위반방조)·특정경제범죄가중처벌등에관한법률위반(사기)[피고인2에대하여인정된죄명:특정경제범죄가중처벌등에관한법률위반(사기)방조],2018도2615,2018.06.15,대법원,형사,400102,판결,선고
206,206206,특정경제범죄가중처벌등에관한법률위반(사기)·유가증권위조(일부인정된죄명유가증권변조)·위조유가증권행사(일부인정된죄명변조유가증권행사)·사문서위조(일부인정된죄명사문서변조)·위조사문서행사(일부인정된죄명변조사문서행사)·외국환거래법위반,2017고합367,2018.05.31,서울동부지방법원,형사,400102,판결,선고
207,205381,자본시장과금융투자업에관한법률위반·특정경제범죄가중처벌등에관한법률위반(사기),2017노3609,2018.05.18,서울고등법원,형사,400102,판결,선고
208,205742,의료법위반·특정경제범죄가중처벌등에관한법률위반(사기)·사기,2018도1299,2018.05.15,대법원,형사,400102,판결,선고
209,196017,유기치사(선택적죄명:살인)·사기·사기미수,2018도4018,2018.05.11,대법원,형사,400102,판결,선고
210,214637,"사기, 공문서변조, 변조공문서행사",2017고단459,2018.05.04,대전지방법원공주지원,형사,400102,판결,선고
211,205752,특정경제범죄가중처벌등에관한법률위반(사기)(일부인정된죄명:사기·사기방조)·특정경제범죄가중처벌등에관한법률위반(배임)(일부인정된죄명:업무상배임)·배임수재·배임증재·특정범죄가중처벌등에관한법률위반(허위세금계산서교부등)·뇌물공여·뇌물수수·특정범죄가중처벌등에관한법률위반(뇌물),2017도21196,2018.04.12,대법원,형사,400102,판결,선고
212,194924,소비자생활협동조합법위반ㆍ의료법위반ㆍ사기(의료기관 개설 자격의 존부와 사기죄 성립 범위에 관한 사건),2017도17699,2018.04.10,대법원,형사,400102,판결,선고
213,205753,특수절도·사기·여신전문금융업법위반·특수절도미수,2018도1883,2018.04.10,대법원,형사,400102,판결,선고
214,202966,특정경제범죄가중처벌등에관한법률위반(사기)·업무상횡령,2017노2805,2018.04.03,서울고등법원,형사,400102,판결,선고
215,194320,공갈미수·사기·절도·여신전문금융업법위반,2018도327,2018.03.29,대법원,형사,400102,판결,선고
216,194324,사기·산지관리법위반·공무상표시무효·부동산실권리자명의등기에관한법률위반,2016도18553,2018.03.29,대법원,형사,400102,판결,선고
217,194331,사기·여신전문금융업법위반·절도·점유이탈물횡령,2017도20616,2018.03.27,대법원,형사,400102,판결,선고
218,205759,자본시장과금융투자업에관한법률위반·사기,2018도34,2018.03.27,대법원,형사,400102,판결,선고
219,205527,사기,2016노1307,2018.03.14,춘천지방법원,형사,400102,판결,선고
220,193407,특정범죄가중처벌등에관한법률위반(허위세금계산서교부등)·조세범처벌법위반·사기,2017도17809,2018.02.13,대법원,형사,400102,판결,선고
221,210687,직권남용권리행사방해·강요·강요미수·사기미수·증거인멸교사·특정범죄가중처벌등에관한법률위반(뇌물)·범죄수익은닉의규제및처벌등에관한법률위반·특정범죄가중처벌등에관한법률위반(알선수재)·뇌물공여·국회에서의증언·감정등에관한법률위반,2016고합1202,2018.02.13,서울중앙지방법원,형사,400102,판결,선고
222,202039,유기치사(선택적죄명:살인)·사기·사기미수,2017노1950,2018.02.12,서울고등법원,형사,400102,판결,선고
